***********************************************************
[INFO] TRAINING ON RANDOM INSTANCES: Portfolio
[INFO] n_items: 20
[INFO] lambda_1: 1
[INFO] lambda_2: 5
[INFO] lambda_3: 5
[INFO] lambda_4: 5
[INFO] capacity_ratio: 0.500000
[INFO] seed: 1
***********************************************************
[INFO] TRAINING PARAMETERS
[INFO] Algorithm: PPO
[INFO] learning rate: 0.000100
[INFO] eps_clip: 0.100000
[INFO] entropy_value: 0.001000
[INFO] hidden_layer: 2
[INFO] k_epochs: 4
[INFO] batch_size: 128
[INFO] update_timestep: 2048
[INFO] latent_dim: 128
***********************************************************
***********************************************************
[INFO] NUMBER OF FEATURES
[INFO] n_feat: 9
***********************************************************
[INFO] iter time avg_reward_learning
[DATA] 146300 15747.74 288.606585421957
[DATA] 146400 15758.99 289.0954081182638
[DATA] 146500 15770.6 296.6949949394121
[DATA] 146600 15782.16 294.2853644620473
[DATA] 146700 15793.46 294.4549245496487
[DATA] 146800 15804.96 297.63832185085164
[DATA] 146900 15816.37 294.0646366502274
[DATA] 147000 15827.66 294.79433108717933
[DATA] 147100 15839.27 294.86003750912664
[DATA] 147200 15850.78 298.3493992190368
[DATA] 147300 15862.16 297.16810263754115
[DATA] 147400 15873.57 297.58135287868595
[DATA] 147500 15884.91 297.31039482190465
[DATA] 147600 15896.78 296.77319279870176
[DATA] 147700 15908.41 299.2455064123518
[DATA] 147800 15919.79 300.29622879827554
[DATA] 147900 15931.26 303.83596391667527
[DATA] 148000 15942.46 302.54621962055535
[DATA] 148100 15953.84 300.68113766863354
[DATA] 148200 15965.36 303.5865086450806
[DATA] 148300 15976.58 306.4039041293418
[DATA] 148400 15987.67 307.40903145407555
[DATA] 148500 16000.14 308.51709038954056
[DATA] 148600 16011.52 308.5754256014828
[DATA] 148700 16022.97 308.748560247574
[DATA] 148800 16034.47 307.1874275384712
[DATA] 148900 16045.46 305.9953199972801
[DATA] 149000 16056.78 304.9638144737645
[DATA] 149100 16067.96 305.92204519184116
[DATA] 149200 16078.99 311.2826177163804
[DATA] 149300 16090.58 312.5744129004311
[DATA] 149400 16096.95 311.7171411040052
[DATA] 149500 16108.48 313.1641725883159
[DATA] 149600 16119.9 311.64041530336476
[DATA] 149700 16131.43 312.3685696843516
[DATA] 149800 16142.8 310.7341951524174
[DATA] 149900 16153.89 314.60315122227314
[DATA] 150000 16165.59 314.3838507628876
[DATA] 150100 16176.91 311.7026200882903
[DATA] 150200 16188.37 312.18405943745535
[DATA] 150300 16199.71 314.28377420542535
[DATA] 150400 16210.94 314.1914798984515
[DATA] 150500 16222.37 311.0921365758821
[DATA] 150600 16233.87 313.29277161359454
[DATA] 150700 16245.22 313.75336831991376
[DATA] 150800 16256.7 313.9022532065251
[DATA] 150900 16268.38 313.58982279952
[DATA] 151000 16280.12 314.434801510093
[DATA] 151100 16291.63 315.77497970521193
[DATA] 151200 16303.6 315.1177676332096
[DATA] 151300 16315.19 310.07510470649817
[DATA] 151400 16326.65 310.5507135975959
[DATA] 151500 16338.7 311.4054690792304
[DATA] 151600 16350.03 311.0235500995062
[DATA] 151700 16361.09 313.573094125005
[DATA] 151800 16372.52 315.5349454738555
[DATA] 151900 16383.82 314.2527308196781
[DATA] 152000 16395.24 314.4376094237261
[DATA] 152100 16406.54 312.9508181521469
[DATA] 152200 16417.78 310.0043610342455
[DATA] 152300 16429.57 311.0311219309988
[DATA] 152400 16441.05 312.8093192721714
[DATA] 152500 16452.5 312.26842638424233
[DATA] 152600 16464.06 309.46584978674844
[DATA] 152700 16475.69 311.4900813076971
[DATA] 152800 16487.12 313.30284702260184
[DATA] 152900 16498.6 312.1286875054841
[DATA] 153000 16510.23 312.2284646870858
[DATA] 153100 16521.92 311.6037569640737
[DATA] 153200 16533.2 308.4163847132588
[DATA] 153300 16544.64 312.20016341218303
[DATA] 153400 16556.16 312.80347752640364
[DATA] 153500 16567.54 313.4955329651047
[DATA] 153600 16578.46 316.39679891358935
[DATA] 153700 16585.35 312.53392885963945
[DATA] 153800 16596.62 316.2493445542581
[DATA] 153900 16607.73 311.45103662913084
[DATA] 154000 16619.3 314.51675509922154
[DATA] 154100 16630.73 315.6394024095032
[DATA] 154200 16641.83 314.71051821041146
[DATA] 154300 16653.12 317.9608061398219
[DATA] 154400 16664.03 314.1742177136385
[DATA] 154500 16675.29 315.2360959560058
[DATA] 154600 16686.9 318.1314157453907
[DATA] 154700 16697.96 315.2657857755076
[DATA] 154800 16710.38 316.8130810166364
[DATA] 154900 16722.19 314.4227941120151
[DATA] 155000 16733.4 314.00875814225174
[DATA] 155100 16744.48 312.3422951219048
[DATA] 155200 16755.88 314.00684981057407
[DATA] 155300 16767.06 309.8948221350931
[DATA] 155400 16778.05 317.06654604117574
[DATA] 155500 16789.93 315.3195497391069
[DATA] 155600 16801.45 313.8757824755753
[DATA] 155700 16812.42 315.19538369146767
[DATA] 155800 16823.7 319.0524014559071
[DATA] 155900 16834.83 314.05974419443766
[DATA] 156000 16846.3 314.86570480493594
[DATA] 156100 16857.74 312.73353553222785
[DATA] 156200 16869.08 314.5367194979029
[DATA] 156300 16880.34 315.0465641103294
[DATA] 156400 16891.4 316.1916917554124
[DATA] 156500 16902.63 311.75158743040805
[DATA] 156600 16914.17 312.9345351724553
[DATA] 156700 16925.47 313.9052312114857
[DATA] 156800 16936.91 316.4731280084498
[DATA] 156900 16948.31 313.35762636901256
[DATA] 157000 16959.7 314.4629993014148
[DATA] 157100 16971.38 317.3063141238775
[DATA] 157200 16982.79 314.62713351391955
[DATA] 157300 16993.92 309.78863788277573
[DATA] 157400 17005.32 314.2450774979929
[DATA] 157500 17016.9 317.8686159121579
[DATA] 157600 17028.38 316.7218000589244
[DATA] 157700 17039.94 317.74916247327883
[DATA] 157800 17051.6 315.7912546864287
[DATA] 157900 17063.14 315.71786302489653
[DATA] 158000 17069.67 314.8961658688135
[DATA] 158100 17081.18 317.03232818427387
[DATA] 158200 17092.85 315.8944663294428
[DATA] 158300 17103.93 313.8542874336128
[DATA] 158400 17115.06 316.21506690594606
[DATA] 158500 17126.85 315.93753974748756
[DATA] 158600 17138.17 317.3257864327853
[DATA] 158700 17149.45 313.57593094136655
[DATA] 158800 17160.57 317.26767558698174
[DATA] 158900 17172.24 314.5809168245659
[DATA] 159000 17183.87 316.49291424428594
[DATA] 159100 17195.52 314.28190765006286
[DATA] 159200 17207.18 316.66268794960007
[DATA] 159300 17218.14 317.7247891178155
[DATA] 159400 17229.15 316.64526293124857
[DATA] 159500 17240.8 314.6990600251247
[DATA] 159600 17252.22 313.373474984543
[DATA] 159700 17263.47 317.2855785081371
[DATA] 159800 17274.9 317.5173808432588
[DATA] 159900 17286.26 318.6386081870537
[DATA] 160000 17298.04 312.3828920292952
[DATA] 160100 17309.24 313.4006839104635
[DATA] 160200 17320.24 316.3000243004109
[DATA] 160300 17331.51 315.56934829036703
[DATA] 160400 17342.84 316.9764728014126
[DATA] 160500 17353.99 313.2844022127449
[DATA] 160600 17365.49 318.0549582256479
[DATA] 160700 17377.04 317.4592864887872
[DATA] 160800 17388.38 317.1727260481155
[DATA] 160900 17399.45 313.8048511273973
[DATA] 161000 17410.72 310.5019943229566
[DATA] 161100 17421.95 314.433487408721
[DATA] 161200 17433.1 310.67486475468803
[DATA] 161300 17444.44 311.6398019490329
[DATA] 161400 17455.85 310.2572170778535
[DATA] 161500 17466.98 309.9173972158783
[DATA] 161600 17478.08 312.15624866476594
[DATA] 161700 17489.53 317.26715583935646
[DATA] 161800 17500.9 310.2451033171099
[DATA] 161900 17512.4 318.7189454149237
[DATA] 162000 17523.85 318.13284945840525
[DATA] 162100 17535.12 317.0059845825908
[DATA] 162200 17541.28 315.73884324464177
[DATA] 162300 17552.28 315.2839681042948
[DATA] 162400 17563.76 320.2450994595747
[DATA] 162500 17574.84 318.91937143140416
[DATA] 162600 17586.22 317.99079435823666
[DATA] 162700 17597.0 316.89296222990737
[DATA] 162800 17608.02 313.5353042661507
[DATA] 162900 17619.58 317.5379180962602
[DATA] 163000 17630.75 315.74630174358305
[DATA] 163100 17642.37 315.6464949793266
[DATA] 163200 17653.59 319.96375898005994
[DATA] 163300 17664.94 317.50595206361936
[DATA] 163400 17676.17 318.1334059031497
[DATA] 163500 17687.61 313.07879588157675
[DATA] 163600 17698.69 319.14004888953224
[DATA] 163700 17710.52 314.86277747115514
[DATA] 163800 17721.8 315.43143177784845
[DATA] 163900 17733.1 315.3170265824263
[DATA] 164000 17744.09 317.81214123261884
[DATA] 164100 17755.37 314.1460875432883
[DATA] 164200 17767.18 314.78630577257167
[DATA] 164300 17778.27 309.5007580159177
[DATA] 164400 17789.93 310.8346857627379
[DATA] 164500 17801.1 309.4000938668915
[DATA] 164600 17813.02 305.49698449117557
[DATA] 164700 17824.41 309.67973480238715
[DATA] 164800 17835.52 309.1174614647936
[DATA] 164900 17846.75 316.54291575725443
[DATA] 165000 17858.11 315.8861876569793
[DATA] 165100 17869.7 315.70314735515495
[DATA] 165200 17880.67 315.32620284471017
[DATA] 165300 17891.98 316.92471134976734
[DATA] 165400 17903.12 314.1945190150536
[DATA] 165500 17914.82 314.82662168407523
[DATA] 165600 17926.01 316.5942477036848
[DATA] 165700 17937.64 319.65882912547795
[DATA] 165800 17949.04 317.3552669804912
[DATA] 165900 17960.21 313.4407706514729
[DATA] 166000 17971.85 316.15816559573864
[DATA] 166100 17983.57 316.93663621012087
[DATA] 166200 17995.79 315.41116071043797
[DATA] 166300 18007.68 314.9450050076889
[DATA] 166400 18018.91 314.4877593392713
[DATA] 166500 18025.11 315.9033416331611
[DATA] 166600 18036.16 314.6612950046125
[DATA] 166700 18047.44 311.7982574273195
[DATA] 166800 18058.52 307.83827721814487
[DATA] 166900 18070.22 310.0844646557635
[DATA] 167000 18082.03 306.103099551153
[DATA] 167100 18093.13 303.49833141044735
[DATA] 167200 18104.78 305.14805960961536
[DATA] 167300 18115.96 310.2466485588094
[DATA] 167400 18127.07 312.8254278173418
[DATA] 167500 18138.43 319.54599120310263
[DATA] 167600 18150.33 318.4618100297804
[DATA] 167700 18161.8 320.1431012776146
[DATA] 167800 18173.23 317.6457945322244
[DATA] 167900 18184.31 304.60656370635223
[DATA] 168000 18195.45 305.03341430923336
[DATA] 168100 18206.97 304.77310216091047
[DATA] 168200 18218.06 305.75055163353755
[DATA] 168300 18229.17 308.4136045835566
[DATA] 168400 18240.55 310.07991091866654
[DATA] 168500 18252.0 306.7234864545578
[DATA] 168600 18263.29 310.08878834118707
[DATA] 168700 18275.1 316.67454654808165
[DATA] 168800 18286.81 313.1274296769787
[DATA] 168900 18298.2 315.230209560626
[DATA] 169000 18309.39 317.8382167069823
[DATA] 169100 18320.7 318.2303315703833
[DATA] 169200 18332.16 315.27539630734486
[DATA] 169300 18343.76 315.9735081104373
[DATA] 169400 18355.11 315.898751824826
[DATA] 169500 18366.53 319.00794629414406
[DATA] 169600 18377.92 314.77155718588017
[DATA] 169700 18388.94 320.2317415658318
[DATA] 169800 18400.47 320.42925433732177
[DATA] 169900 18411.74 314.4788319564201
[DATA] 170000 18422.81 316.1090803953045
[DATA] 170100 18433.87 320.1818122794234
[DATA] 170200 18445.21 317.84740696337343
[DATA] 170300 18456.73 316.9842846709713
[DATA] 170400 18467.96 314.37283605929974
[DATA] 170500 18479.38 216.69621374752623
[DATA] 170600 18490.74 214.356675060162
[DATA] 170700 18501.97 218.22994668275237
[DATA] 170800 18508.79 219.68305846463966
[DATA] 170900 18519.67 224.3900494678437
[DATA] 171000 18531.03 225.77653373792168
[DATA] 171100 18542.4 231.02507146682538
[DATA] 171200 18553.49 231.54130662927827
[DATA] 171300 18564.53 232.30298979934426
[DATA] 171400 18575.76 234.37542671150916
[DATA] 171500 18587.31 238.976231390608
[DATA] 171600 18598.67 242.47270106587882
[DATA] 171700 18609.75 241.96272536230197
[DATA] 171800 18621.71 247.44626889066978
[DATA] 171900 18633.5 259.1520977440851
[DATA] 172000 18645.2 261.98126430953255
[DATA] 172100 18656.35 265.0332094019271
[DATA] 172200 18667.79 268.8195908916303
[DATA] 172300 18679.07 264.17114472162814
[DATA] 172400 18690.45 266.8245225827787
[DATA] 172500 18701.88 264.4739940228249
[DATA] 172600 18713.2 266.4931720340607
[DATA] 172700 18724.37 272.1461507157614
[DATA] 172800 18735.67 269.7090482036631
[DATA] 172900 18747.02 273.8403420796808
[DATA] 173000 18758.58 279.6001955547209
[DATA] 173100 18770.08 276.6446527311414
[DATA] 173200 18781.5 284.41291533699825
[DATA] 173300 18792.73 287.4382353191587
[DATA] 173400 18804.39 290.99584111976964
[DATA] 173500 18815.76 295.50358679661963
[DATA] 173600 18826.99 292.5314948788716
[DATA] 173700 18838.3 293.62327466595525
[DATA] 173800 18849.73 294.39328559119843
[DATA] 173900 18861.2 295.3002950573895
[DATA] 174000 18872.81 297.916446998387
[DATA] 174100 18884.22 296.18163300552004
[DATA] 174200 18895.56 296.341659981699
[DATA] 174300 18906.75 293.9650919957358
[DATA] 174400 18918.43 301.60320360396696
[DATA] 174500 18930.06 302.95946130070047
[DATA] 174600 18941.53 301.7553924896185
[DATA] 174700 18953.18 304.1215376372984
[DATA] 174800 18964.67 304.02302450102025
[DATA] 174900 18976.18 308.01725487437704
[DATA] 175000 18982.58 307.53471750400814
[DATA] 175100 18993.57 312.9448285947544
[DATA] 175200 19004.68 313.59865403855713
[DATA] 175300 19015.77 309.65847315567623
[DATA] 175400 19026.75 310.9177089103421
[DATA] 175500 19038.34 313.1877161208847
[DATA] 175600 19049.44 309.81549554098706
[DATA] 175700 19061.25 309.5805070603832
[DATA] 175800 19072.86 312.23026447150585
[DATA] 175900 19084.24 310.05973402265926
[DATA] 176000 19095.76 310.9855758855276
[DATA] 176100 19107.27 309.19942918948936
[DATA] 176200 19118.53 307.20339578350956
[DATA] 176300 19129.78 307.370312351124
[DATA] 176400 19140.94 306.8963637606695
[DATA] 176500 19152.5 309.6003798844656
[DATA] 176600 19164.04 310.78548698695005
[DATA] 176700 19175.29 315.28932769131296
[DATA] 176800 19186.34 312.1034617357764
[DATA] 176900 19198.01 312.15485387030685
[DATA] 177000 19208.77 312.1030218401
[DATA] 177100 19219.67 314.79422163922106
[DATA] 177200 19231.12 313.0755258657711
[DATA] 177300 19242.79 310.57493489394506
[DATA] 177400 19253.94 311.6547182681032
[DATA] 177500 19264.93 313.8501865469799
[DATA] 177600 19276.39 314.6929668691456
[DATA] 177700 19287.41 311.55444555305553
[DATA] 177800 19299.09 311.6169298071238
[DATA] 177900 19310.39 312.5851166576411
[DATA] 178000 19321.77 312.39051769119664
[DATA] 178100 19333.11 316.98143502474073
[DATA] 178200 19344.3 315.93617165964713
[DATA] 178300 19355.85 313.5285384797884
[DATA] 178400 19367.17 314.8066844738283
[DATA] 178500 19378.41 315.330968235199
[DATA] 178600 19389.67 316.07106128698865
[DATA] 178700 19401.03 312.26061813699306
[DATA] 178800 19412.5 311.20154118110776
[DATA] 178900 19423.81 312.64843302222073
[DATA] 179000 19434.91 314.1138010778284
[DATA] 179100 19446.46 315.0508450971917
[DATA] 179200 19458.05 314.4888726749779
[DATA] 179300 19464.6 315.1635388387695
[DATA] 179400 19476.32 316.8443043873875
[DATA] 179500 19487.88 317.50509639149936
[DATA] 179600 19499.1 318.0026710925213
[DATA] 179700 19510.26 315.57400962382656
[DATA] 179800 19521.55 318.8735578928794
[DATA] 179900 19533.19 316.3909577955383
[DATA] 180000 19544.41 316.07430923554625
[DATA] 180100 19555.6 317.75204067409345
[DATA] 180200 19566.84 318.8238336055188
[DATA] 180300 19578.24 317.57728183967214
[DATA] 180400 19589.48 320.3890802781942
[DATA] 180500 19600.61 317.23291705594386
[DATA] 180600 19612.5 315.1004385228045
[DATA] 180700 19623.75 318.1155378985541
[DATA] 180800 19635.16 320.7586844101074
[DATA] 180900 19646.57 318.71336034986894
[DATA] 181000 19657.58 318.7838286698822
[DATA] 181100 19668.83 316.253212160586
[DATA] 181200 19680.15 318.4936369341088
[DATA] 181300 19691.66 318.31663279643857
[DATA] 181400 19703.14 317.0435753145609
[DATA] 181500 19714.74 318.202013954477
[DATA] 181600 19725.91 316.25514028144227
[DATA] 181700 19737.48 310.9641459965502
[DATA] 181800 19749.52 315.73478240694084
[DATA] 181900 19760.9 319.1793811290616
[DATA] 182000 19771.95 316.87912483607283
[DATA] 182100 19783.12 313.9567079575065
[DATA] 182200 19794.43 318.7167130834519
[DATA] 182300 19805.98 320.4020445201266
[DATA] 182400 19817.03 318.8960933650704
[DATA] 182500 19828.48 319.15202954110123
[DATA] 182600 19840.18 319.77758450758404
[DATA] 182700 19851.63 320.5426817317798
[DATA] 182800 19862.69 317.7819680917728
[DATA] 182900 19873.95 319.05453054886055
[DATA] 183000 19885.27 320.04457515601655
[DATA] 183100 19896.59 320.5864318622522
[DATA] 183200 19908.14 316.3763510382868
[DATA] 183300 19919.38 317.047755973562
[DATA] 183400 19930.65 319.44852911926966
[DATA] 183500 19942.17 318.991631755878
[DATA] 183600 19949.06 318.3125079857389
[DATA] 183700 19960.31 317.47494714836546
[DATA] 183800 19971.3 317.4621532979863
[DATA] 183900 19982.74 319.3781967957256
[DATA] 184000 19994.15 314.077793092899
[DATA] 184100 20005.19 317.2262644137993
[DATA] 184200 20016.29 317.59071331698055
[DATA] 184300 20027.63 317.7594653974061
[DATA] 184400 20039.05 317.1265016665932
[DATA] 184500 20050.33 317.5926887957206
[DATA] 184600 20061.62 311.9466706065474
[DATA] 184700 20072.91 312.24825343479364
[DATA] 184800 20084.3 315.07569885497315
[DATA] 184900 20095.65 317.3554465669266
[DATA] 185000 20106.93 318.45835255573775
[DATA] 185100 20118.41 317.4666219213967
[DATA] 185200 20129.52 315.397177800809
[DATA] 185300 20141.27 317.0804578273388
[DATA] 185400 20152.72 316.0656617743656
[DATA] 185500 20164.3 314.6498747999965
[DATA] 185600 20175.71 315.2719375562073
[DATA] 185700 20187.54 318.29486341935075
[DATA] 185800 20198.83 316.83699864956264
[DATA] 185900 20210.55 315.3759399434165
[DATA] 186000 20221.95 317.3057141227899
[DATA] 186100 20233.22 315.739252625054
[DATA] 186200 20244.75 316.1986118969096
[DATA] 186300 20256.28 315.1660951279319
[DATA] 186400 20267.45 317.22637689758363
[DATA] 186500 20278.73 319.38594481705246
[DATA] 186600 20290.34 315.2102863204834
[DATA] 186700 20301.78 317.47290206647847
[DATA] 186800 20313.39 316.8507473893705
[DATA] 186900 20324.8 315.2721151786928
[DATA] 187000 20336.2 318.3119933298985
[DATA] 187100 20347.55 315.0038099629173
[DATA] 187200 20358.69 317.10400416069706
[DATA] 187300 20369.72 321.0493156251676
[DATA] 187400 20381.05 314.8949656911833
[DATA] 187500 20392.47 318.7649569572651
[DATA] 187600 20403.61 319.0866416172109
[DATA] 187700 20415.0 316.6369358102802
[DATA] 187800 20421.24 316.61890421313655
[DATA] 187900 20432.81 317.6398173863609
[DATA] 188000 20444.47 317.521190066722
[DATA] 188100 20455.56 319.3554970976345
[DATA] 188200 20467.09 316.89631701214125
[DATA] 188300 20478.34 320.3283833201745
[DATA] 188400 20489.39 313.7131845687638
[DATA] 188500 20500.43 316.56794928417526
[DATA] 188600 20511.86 317.58726130372236
[DATA] 188700 20523.24 312.75378612999896
[DATA] 188800 20534.51 313.6235468441635
[DATA] 188900 20545.82 317.4297717443683
[DATA] 189000 20557.12 314.8090468206631
[DATA] 189100 20568.4 313.94602192453186
[DATA] 189200 20579.79 317.5103774228405
[DATA] 189300 20591.28 316.6500845662917
[DATA] 189400 20602.97 317.0418039428761
[DATA] 189500 20614.25 316.15361024853615
[DATA] 189600 20625.83 315.43570336525215
[DATA] 189700 20637.17 319.83973184818507
[DATA] 189800 20648.7 319.82460860387783
[DATA] 189900 20660.16 318.6303340665868
[DATA] 190000 20671.49 318.3637165043984
[DATA] 190100 20682.87 318.76803811896644
[DATA] 190200 20694.26 320.0198320700798
[DATA] 190300 20705.46 317.55062125488075
[DATA] 190400 20716.72 317.4403355402939
[DATA] 190500 20728.26 310.93354062536514
[DATA] 190600 20739.34 314.3333493201061
[DATA] 190700 20750.81 315.09309253235455
[DATA] 190800 20761.97 314.59235155929315
[DATA] 190900 20773.5 318.39697728240674
[DATA] 191000 20785.04 317.7421404382791
[DATA] 191100 20796.69 319.8573590365873
[DATA] 191200 20808.04 319.3245727622563
[DATA] 191300 20819.21 317.6785236656284
[DATA] 191400 20830.8 316.6004680837851
[DATA] 191500 20842.69 311.4925548687524
[DATA] 191600 20853.85 314.94974640967166
[DATA] 191700 20865.49 315.09316869104333
[DATA] 191800 20876.86 318.08547822740786
[DATA] 191900 20888.37 316.27235209031545
[DATA] 192000 20899.61 316.0900545899604
[DATA] 192100 20906.2 312.57348335606616
[DATA] 192200 20917.7 313.0559204501639
[DATA] 192300 20928.94 317.0478946614175
[DATA] 192400 20940.33 314.82887447760925
[DATA] 192500 20951.33 317.228875174609
[DATA] 192600 20962.94 314.3930303086852
[DATA] 192700 20974.95 319.91308606006703
[DATA] 192800 20986.28 318.69961687361393
[DATA] 192900 20998.03 315.68349815377684
[DATA] 193000 21009.73 317.2825724428995
[DATA] 193100 21021.71 314.61001590249805
[DATA] 193200 21033.16 318.553899813921
[DATA] 193300 21044.71 315.230736723214
[DATA] 193400 21056.08 313.30543910526643
[DATA] 193500 21067.69 314.6040665312865
[DATA] 193600 21079.0 316.29768126107064
[DATA] 193700 21090.38 316.75281626536747
[DATA] 193800 21101.5 316.47831103624617
[DATA] 193900 21112.71 316.9159095021646
[DATA] 194000 21123.97 316.06930724394596
[DATA] 194100 21135.2 315.81888192814915
[DATA] 194200 21146.66 311.53544642019045
[DATA] 194300 21158.0 311.5682872240865
[DATA] 194400 21169.56 315.2143234791767
[DATA] 194500 21181.02 314.13542926597705
[DATA] 194600 21192.75 315.1441537258489
[DATA] 194700 21203.99 312.505354612573
[DATA] 194800 21215.49 316.25117413842213
[DATA] 194900 21226.95 312.06190786598245
[DATA] 195000 21238.51 312.5892111915612
[DATA] 195100 21249.85 313.34064813493177
[DATA] 195200 21261.18 317.8552160974014
[DATA] 195300 21272.68 312.3858968964925
[DATA] 195400 21284.16 314.36206924481377
[DATA] 195500 21295.24 309.73480576564594
[DATA] 195600 21306.55 315.7588102716742
[DATA] 195700 21318.02 315.9697442305713
[DATA] 195800 21329.31 312.28779593662756
[DATA] 195900 21340.72 313.49154770017356
[DATA] 196000 21351.8 313.6857925432969
[DATA] 196100 21363.3 314.9069655926663
[DATA] 196200 21375.06 317.11763076173753
[DATA] 196300 21386.52 317.1652057390426
[DATA] 196400 21392.94 311.25597977195326
[DATA] 196500 21404.45 318.1058693548937
[DATA] 196600 21416.06 319.4011101389153
[DATA] 196700 21427.64 316.45843564988985
[DATA] 196800 21439.11 316.67771601446685
[DATA] 196900 21450.78 318.8307224577408
[DATA] 197000 21462.32 318.31264202710383
[DATA] 197100 21473.94 318.5355357810487
[DATA] 197200 21485.33 318.88341790543376
[DATA] 197300 21496.34 315.01239540079905
[DATA] 197400 21507.87 315.57000709320323
[DATA] 197500 21519.24 315.9788846591119
[DATA] 197600 21530.49 315.77034826941997
[DATA] 197700 21542.06 315.6541660518224
[DATA] 197800 21553.58 313.6941761512028
[DATA] 197900 21565.47 315.9697549572506
[DATA] 198000 21576.96 314.40865370032134
[DATA] 198100 21588.19 313.4620283740232
[DATA] 198200 21599.34 315.0301980410006
[DATA] 198300 21610.8 316.0141083714954
[DATA] 198400 21622.03 318.71315847132195
[DATA] 198500 21633.31 315.94842719304694
[DATA] 198600 21644.43 311.5585614519052
[DATA] 198700 21655.55 322.0033228100438
[DATA] 198800 21666.9 318.2180650783876
[DATA] 198900 21678.29 317.7027218580165
[DATA] 199000 21689.47 316.739218747647
[DATA] 199100 21700.82 317.56784162874646
[DATA] 199200 21712.42 315.2197484724802
[DATA] 199300 21724.03 319.27189325420295
[DATA] 199400 21735.22 316.75974659265034
[DATA] 199500 21746.62 318.81882004715123
[DATA] 199600 21758.16 311.6550895729772
[DATA] 199700 21769.6 315.4155392170629
[DATA] 199800 21781.03 317.42996662885804
[DATA] 199900 21792.38 319.17828748867555
[DATA] 200000 21803.77 314.20793067605956
[DATA] 200100 21815.51 313.91223432899596
[DATA] 200200 21826.67 318.3506754366935
[DATA] 200300 21837.85 317.76941832343266
[DATA] 200400 21849.28 313.7434988756829
[DATA] 200500 21860.84 319.03033999395666
[DATA] 200600 21867.58 320.46062338527247
[DATA] 200700 21878.79 319.3089745679562
[DATA] 200800 21890.19 317.84133937867307
[DATA] 200900 21901.79 319.6851062250225
[DATA] 201000 21913.3 318.28981543397026
[DATA] 201100 21924.63 316.0740923661773
[DATA] 201200 21936.35 317.0416176817251
[DATA] 201300 21947.55 318.4110148809938
[DATA] 201400 21958.89 315.7124953750268
[DATA] 201500 21970.23 319.65853175795365
[DATA] 201600 21981.63 316.48173298291425
[DATA] 201700 21993.25 313.9217007277981
[DATA] 201800 22004.75 309.28523446125797
[DATA] 201900 22015.82 314.39209722717425
[DATA] 202000 22026.97 314.09845588825596
[DATA] 202100 22037.89 313.961624724747
[DATA] 202200 22049.04 313.3241724629043
[DATA] 202300 22060.68 316.3331782525903
[DATA] 202400 22072.05 314.3045356131777
[DATA] 202500 22083.44 318.6602696989141
[DATA] 202600 22095.09 315.8834579975593
[DATA] 202700 22106.82 312.356636360678
[DATA] 202800 22118.75 320.4067955319428
[DATA] 202900 22129.81 314.23998477094534
[DATA] 203000 22141.32 319.1093079386754
[DATA] 203100 22152.64 317.1844069349399
[DATA] 203200 22163.89 315.6378174360043
[DATA] 203300 22175.2 312.22647667035386
[DATA] 203400 22186.74 314.0836175147688
[DATA] 203500 22197.94 310.8840286252916
[DATA] 203600 22209.67 309.30295948440715
[DATA] 203700 22220.93 315.7795949842051
[DATA] 203800 22232.43 317.75425157184816
[DATA] 203900 22244.22 316.75544746992443
[DATA] 204000 22255.74 314.9938484863435
[DATA] 204100 22267.33 317.8192511326548
[DATA] 204200 22278.91 316.94734128794863
[DATA] 204300 22290.51 312.8389814984698
[DATA] 204400 22301.85 313.7655128700654
[DATA] 204500 22313.45 316.68219452304487
[DATA] 204600 22324.72 321.34194811473503
[DATA] 204700 22336.3 316.1286824337263
[DATA] 204800 22347.67 320.15846965773176
[DATA] 204900 22353.88 316.96243357675064
[DATA] 205000 22365.43 321.16180517639197
[DATA] 205100 22376.77 316.09452435903864
[DATA] 205200 22388.31 319.7344627388268
[DATA] 205300 22399.73 318.4532971122655
[DATA] 205400 22411.05 314.87351683875835
[DATA] 205500 22422.62 318.1021837499743
[DATA] 205600 22433.95 320.9515668094867
[DATA] 205700 22445.05 321.486019619631
[DATA] 205800 22456.49 318.1163809036135
[DATA] 205900 22467.82 318.97370884389835
[DATA] 206000 22479.17 320.29276658162837
[DATA] 206100 22490.46 318.2188755863637
[DATA] 206200 22501.97 320.8885891824655
[DATA] 206300 22513.39 316.98152720248567
[DATA] 206400 22524.77 317.9282721602311
[DATA] 206500 22536.12 316.20010680504924
[DATA] 206600 22547.76 320.50134688373504
[DATA] 206700 22559.25 320.635597370539
[DATA] 206800 22570.81 316.20567126083444
[DATA] 206900 22582.64 318.9258471878483
[DATA] 207000 22593.99 317.52729374751664
[DATA] 207100 22605.4 317.32913865032646
[DATA] 207200 22616.84 317.3990881010521
[DATA] 207300 22628.08 319.0157021181229
[DATA] 207400 22639.1 314.6436840270833
[DATA] 207500 22650.55 318.5667149579534
[DATA] 207600 22661.62 318.4804536387503
[DATA] 207700 22673.28 318.2132355922075
[DATA] 207800 22684.26 316.2325365169952
[DATA] 207900 22695.37 317.03491126654245
[DATA] 208000 22706.78 315.0870755742766
[DATA] 208100 22718.59 316.1396725025723
[DATA] 208200 22729.89 314.2727880739185
[DATA] 208300 22741.24 316.9925165505254
